date,beta_angle_sun,fov-to-sun,fov-to-moon,fov-to-terra
2025-06-01 00:00:00,-23.25537261052878,123.26219959544942,111.43057173517374
2025-06-01 00:01:00,-23.255399545868247,142.25356134535323,146.24360479632153
2025-06-01 00:02:00,-23.255426481862365,143.00782413638905,146.94552418851313
2025-06-01 00:03:00,-23.255453418511113,143.58567204050823,147.6611025402018
2025-06-01 00:04:00,-23.255480355814484,143.97753591078444,148.38813922958371
2025-06-01 00:05:00,-23.255507293772467,144.1767151631576,149.12429666283361
2025-06-01 00:06:00,-23.255534232384992,144.17987564093357,149.86709171170023
2025-06-01 00:07:00,-23.255561171652,143.98730987623466,150.61388585857216
2025-06-01 00:08:00,-23.255588111573438,143.60291153865165,151.36187407736568
2025-06-01 00:09:00,-23.25561505214926,143.033867995868,152.108072606722
2025-06-01 00:10:00,-23.25564199337943,142.29012591283058,152.84930595182968
2025-06-01 00:11:00,-23.255668935263973,141.3837188009168,153.58219369511008
2025-06-01 00:12:00,-23.255695877802882,140.32805440572687,154.30313801629012
2025-06-01 00:13:00,-23.25572282099617,139.13724607738746,155.00831322854154
2025-06-01 00:14:00,-23.255749764843877,137.82554513281485,155.69365913105497
2025-06-01 00:15:00,-23.25577670934605,136.40690141970376,156.35488054606074
2025-06-01 00:16:00,-23.25580365450267,134.8946545892837,156.98745601002736
2025-06-01 00:17:00,-23.25583060031377,133.30134233688668,157.58665914526827
2025-06-01 00:18:00,-23.25585754677928,131.63860388421546,158.14759661757395
2025-06-01 00:19:00,-23.255884493899153,129.91715521163027,158.6652665965731
2025-06-01 00:20:00,-23.255911441673305,128.14681455940655,159.13464103771446
2025-06-01 00:21:00,-23.255938390101683,126.33656047299803,159.55077364790804
2025-06-01 00:22:00,-23.25596533918419,124.49460880842177,159.90893290190132
2025-06-01 00:23:00,-23.255992288920805,122.62849888973277,160.20475595505084
2025-06-01 00:24:00,-23.256019239311563,120.74518210635098,160.4344150814538
2025-06-01 00:25:00,-23.256046190356432,118.85110859951368,160.5947840797906
2025-06-01 00:26:00,-23.25607314205554,116.95230939019844,160.68358898846142
2025-06-01 00:27:00,-23.25610009440889,115.05447246929178,160.69952656458204
2025-06-01 00:28:00,-23.25612704741653,113.16301213194653,160.64233609147928
2025-06-01 00:29:00,-23.25615400107846,111.28313130295822,160.51281521178683
2025-06-01 00:30:00,-23.256180955394658,109.41987685713536,160.3127777260007
2025-06-01 00:31:00,-23.256207910365006,107.5781880549332,160.0449590132755
2025-06-01 00:32:00,-23.25623486598948,105.76293823788274,159.71288111831126
2025-06-01 00:33:00,-23.256261822268,103.97896989556254,159.3206932725969
2025-06-01 00:34:00,-23.256288779200485,102.23112315102746,158.87300422675827
2025-06-01 00:35:00,-23.25631573678694,100.52425763298773,158.37472070058354
2025-06-01 00:36:00,-23.256342695027357,98.86326762450616,157.83090251394103
2025-06-01 00:37:00,-23.256369653921748,97.25309031104925,157.2466406780574
2025-06-01 00:38:00,-23.256396613470134,95.69870690539173,156.62696081224277
2025-06-01 00:39:00,-23.25642357367256,94.20513641275551,155.97675123384394
2025-06-01 00:40:00,-23.25645053452902,92.77742182561335,155.3007131086793
2025-06-01 00:41:00,-23.25647749603953,91.42060861231136,154.60332904811295
2025-06-01 00:42:00,-23.256504458204024,90.13971549397863,153.88884627208984
2025-06-01 00:43:00,-23.256531421022494,88.93969769455352,153.16127067354833
2025-06-01 00:44:00,-23.25655838449487,87.8254030995306,152.42436860067824
2025-06-01 00:45:00,-23.256585348621133,86.80152206483267,151.68167375811532
2025-06-01 00:46:00,-23.256612313401277,85.87253196545957,150.93649721203892
2025-06-01 00:47:00,-23.256639278835216,85.04263794336107,150.1919390091118
2025-06-01 00:48:00,-23.256666244923004,84.31571167614605,149.45090035981738
2025-06-01 00:49:00,-23.256693211664647,83.69523030670405,148.7160956880857
2025-06-01 00:50:00,-23.256720179060114,83.18421790867576,147.99006411757873
2025-06-01 00:51:00,-23.256747147109422,82.78519197493188,147.27518016216922
2025-06-01 00:52:00,-23.256774115812565,82.50011737363661,146.57366352701547
2025-06-01 00:53:00,-23.256801085169492,82.33036999980855,145.88758801956092
2025-06-01 00:54:00,-23.256828055180176,82.27671195839648,145.21888962761452
2025-06-01 00:55:00,-23.256855025844576,82.33927956751556,144.569373853443
2025-06-01 00:56:00,-23.256881997162655,82.51758480771213,143.94072240578114
2025-06-01 00:57:00,-23.256908969134404,82.81053012119902,143.3344993516041
2025-06-01 00:58:00,-23.256935941759796,83.2164357488987,142.75215682082703
2025-06-01 00:59:00,-23.256962915038827,83.73307814742314,142.1950403432153
2025-06-01 01:00:00,-23.256989888971553,84.35773750777753,141.6643938802267
2025-06-01 01:01:00,-23.25701686355801,85.08725204073791,141.16136459716466
2025-06-01 01:02:00,-23.25704383879817,85.9180765177495,140.68700740424566
2025-06-01 01:03:00,-23.257070814692067,86.84634255678142,140.24228927987517
2025-06-01 01:04:00,-23.257097791239655,87.86791829774951,139.82809337620245
2025-06-01 01:05:00,-23.257124768440857,88.97846538694333,139.445222896205
2025-06-01 01:06:00,-23.25715174629559,90.17349154317691,139.0944047232723
2025-06-01 01:07:00,-23.257178724803797,91.44839736861644,138.7762927784923
2025-06-01 01:08:00,-23.25720570396542,92.79851645753601,138.49147107748507
2025-06-01 01:09:00,-23.257232683780416,94.21914821733351,138.24045645746978
2025-06-01 01:10:00,-23.25725966424884,95.7055831276763,138.02370094606087
2025-06-01 01:11:00,-23.257286645370712,97.25312041406099,137.8415937458177
