date,distance(Seed-Derived),distance(Seed-Seed2),distance(Seed-Derived2),distance(Derived-Seed2),distance(Derived-Derived2),distance(Seed2-Derived2),beta_angle_sun,derived_beta_angle_sun,sma,inc,ecc,raan,aop,lv
2025-11-05 00:00:00+00:00,997.268190613318,0,0,0,0,0,-16.37576761895405,-16.90516731549785,6978092.2621526,97.75393168714557,0.0024361856580837073,200.55282531369872,100.3490690898796,5.740798334267748
2025-11-06 00:00:00+00:00,997.0024866677791,0,0,0,0,0,-16.31861908624223,-16.847143826687276,6978090.470920977,97.7539351518651,0.0024487315461404935,201.53221314152697,98.69523479393793,-37.671669803349644
2025-11-07 00:00:00+00:00,997.1465621567312,0,0,0,0,0,-16.265235769278096,-16.79288200915147,6978088.66383934,97.75393856254017,0.002459245547313559,202.51160211390112,97.04133936421952,-81.08200633176202
2025-11-08 00:00:00+00:00,995.1992597762536,0,0,0,0,0,-16.215686284787818,-16.74245132646811,6978086.861259414,97.75394191598332,0.002467715014388407,203.4909922530625,95.38743753144918,-124.49026413096126
2025-11-09 00:00:00+00:00,992.4102654709017,0,0,0,0,0,-16.170033704564872,-16.69591572524005,6978085.06625386,97.75394521942994,0.002474136010811577,204.47038358577026,93.73353364061481,-167.8964535715279
2025-11-10 00:00:00+00:00,992.6686392968651,0,0,0,0,0,-16.128334074247178,-16.653332119382515,6978083.278412521,97.75394847048247,0.002478501228768523,205.4497761233982,-267.92044229870874,148.69948951172347
2025-11-11 00:00:00+00:00,995.5983706172282,0,0,0,0,0,-16.09063569658442,-16.614749712605867,6978081.491916429,97.75395166836738,0.002480806394127517,206.42916988820562,-269.5744543797179,105.29752409501236
2025-11-12 00:00:00+00:00,997.1805871515918,0,0,0,0,0,-16.05697916946131,-16.580210025320756,6978079.692025158,97.75395480503927,0.002481051197538345,207.40856490041563,88.7714370122875,61.89771548809182
2025-11-13 00:00:00+00:00,996.7300223404712,0,0,0,0,0,-16.027397819523266,-16.549747321300313,6978077.901670012,97.75395789124548,0.0024792343347703524,208.387961186862,87.11725209597269,18.500046886391665
2025-11-14 00:00:00+00:00,996.8570902456336,0,0,0,0,0,-16.001918338386222,-16.523389249691423,6978076.113854452,97.7539609305794,0.0024753600243693436,209.36735876795422,85.46299478304196,-24.89549404439646
2025-11-15 00:00:00+00:00,997.2337082796562,0,0,0,0,0,-15.980561335257285,-16.501157401880906,6978074.312886341,97.75396391819376,0.002469430924346809,210.3467576682256,83.80863050646303,-68.28886289127894
2025-11-16 00:00:00+00:00,995.2330208139612,0,0,0,0,0,-15.96334181560968,-16.483067768547805,6978072.535033685,97.75396685822659,0.002461448393760074,211.32615790760144,82.1541822172217,-111.6800945349663
2025-11-17 00:00:00+00:00,992.168602405975,0,0,0,0,0,-15.950269533727083,-16.469131094486688,6978070.7500868905,97.75396975405374,0.0024514257176835095,212.30555950330086,80.49957593419751,-155.06911906499698
2025-11-18 00:00:00+00:00,992.0671403200982,0,0,0,0,0,-15.941349257736597,-16.459353133989243,6978068.973978628,97.7539726014384,0.002439364713773676,213.28496247684856,-281.1551646238032,161.54403880561733
2025-11-19 00:00:00+00:00,994.6892996429324,0,0,0,0,0,-15.9365809932075,-16.453734910123522,6978067.194960785,97.75397540833912,0.002425280356168102,214.26436684677063,-282.81000945058116,118.15934428249456
2025-11-20 00:00:00+00:00,996.1665724423265,0,0,0,0,0,-15.93596020173806,-16.452272877591163,6978065.428882031,97.75397817202541,0.0024091813918754694,215.24377263335757,75.53498363397848,74.77684667839699
2025-11-21 00:00:00+00:00,995.8983640124584,0,0,0,0,0,-15.939478023493445,-16.45495918939002,6978063.663691317,97.75398089650572,0.0023910829581141524,216.22317985468942,73.87981710402784,31.396537721637714
2025-11-22 00:00:00+00:00,996.403265854436,0,0,0,0,0,-15.947121522212235,-16.461781915890324,6978061.887390809,97.75398357710591,0.0023709987153054325,217.2025885327243,72.22444467638037,-11.981530976132815
2025-11-23 00:00:00+00:00,997.1279644217078,0,0,0,0,0,-15.958873946043607,-16.472725324737272,6978060.135624459,97.75398622510198,0.0023489456031535205,218.18199868275033,70.56882586183086,-55.35732486414962
2025-11-24 00:00:00+00:00,995.2601504527252,0,0,0,0,0,-15.974715004381396,-16.487770126882086,6978058.377343068,97.75398883961674,0.0023249436793212103,219.16141032004,68.91307950485702,-98.73097629628967
2025-11-25 00:00:00+00:00,992.0715606588095,0,0,0,0,0,-15.994621138270684,-16.50689376175746,6978056.623690739,97.75399142445376,0.0022990146080678047,220.14082346532987,67.25711803904305,-142.1023935586433
2025-11-26 00:00:00+00:00,991.6550723662932,0,0,0,0,0,-16.01856583916958,-16.530070711370787,6978054.869860111,97.7539939811747,0.002271178869969363,221.12023813159453,-294.39913376958305,174.52849648351173
2025-11-27 00:00:00+00:00,993.8996216290373,0,0,0,0,0,-16.046519997604697,-16.557272860928993,6978053.117467519,97.75399650961215,0.0022414601238655565,222.09965432946248,-296.0556883905976,131.16170339447143
2025-11-28 00:00:00+00:00,995.1184528193943,0,0,0,0,0,-16.078452339114982,-16.588469906661334,6978051.3667764785,97.75399901276164,0.002209882545905752,223.0790720757016,62.287492576686915,87.79718626960621
