date,beta_angle_sun,sma,inc,ecc,raan,aop,lv,ap_list,daily_flux
2027-08-22 00:00:00,22.280667772705534,579804.2232829258,97.75481190017612,0.11824637273663838,305.6253909324281,-248.4038706246987,91.66654878228175,"JArray<double>[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",111.6
2027-09-21 00:00:00,21.83863752215428,579041.1241208008,97.75492982104224,0.1136436182565176,335.4212774175144,67.28244608331555,102.37637265481644,"JArray<double>[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",111.6
2027-10-21 00:00:00,20.76788106512439,578087.4796372727,97.75500221611486,0.030941800613298442,5.230408058114215,40.17846335531085,125.15404591811618,"JArray<double>[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",112.1
2027-11-20 00:00:00,21.083993191558992,576891.0228415765,97.75505154079937,0.07727241521237219,35.05609968478162,-225.22921740373567,63.83977733246581,"JArray<double>[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",112.6
2027-12-20 00:00:00,23.523470634339095,575788.9475922566,97.75512810136765,0.1251858149708102,64.8996722693975,92.64517665724551,-179.18455302537035,"JArray<double>[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",112.8
2028-01-19 00:00:00,26.407610371729938,574887.8146688454,97.7552415621652,0.08454783674993446,94.7584168896814,50.44787728019667,-27.727499210934376,"JArray<double>[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]",112.0
2028-02-18 00:00:00,26.911537241785464,574031.1892483318,97.75538867714768,0.02398040906189336,124.63100684630997,132.221447958179,30.14057977285697,"JArray<double>[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",110.2
2028-03-19 00:00:00,23.975060120501936,573163.590162673,97.75554381345762,0.10701567857763786,154.5170464736052,118.01873326865488,-145.89947454210392,"JArray<double>[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",107.7
2028-04-18 00:00:00,19.52712205965344,572211.5907912506,97.75563763157051,0.11752230576636181,184.41678079205138,75.13502662999656,98.04176664567423,"JArray<double>[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",104.6
2028-05-18 00:00:00,16.444364271851153,571230.7889741408,97.75567079922546,0.0460868413923869,214.33164045973652,43.57105601350293,4.926341493401064,"JArray<double>[12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0]",101.6
2028-06-17 00:00:00,16.088827675477866,570383.312231658,97.7557118757591,0.06481329413328621,244.26065870261206,-223.3668648028052,179.3543408227862,"JArray<double>[17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0]",99.0
2028-07-17 00:00:00,17.53246360154132,569689.4946140219,97.75578743830101,0.1227832456415005,274.20133502372744,-260.9056306353794,151.43147944215067,"JArray<double>[14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0]",97.2
2028-08-16 00:00:00,18.64748949210465,569091.0148402052,97.75588019884171,0.0942546391760406,304.1518151459447,-302.3375883172287,149.55689018841784,"JArray<double>[11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0]",96.3
2028-09-15 00:00:00,18.1607153903585,568489.7619347209,97.75597682650974,0.019243728709916728,334.1119206621411,-260.79390231018306,85.50671715156581,"JArray<double>[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",96.2
2028-10-15 00:00:00,16.895721818257694,567697.462620182,97.75605951000097,0.09706598202220175,4.0824499850059395,-237.84448296800196,63.26428068269877,"JArray<double>[11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0]",96.5
2028-11-14 00:00:00,16.846528991844256,566669.952595992,97.75609633737363,0.11881915164795856,34.06702437070094,-279.5594321785573,138.21334952201192,"JArray<double>[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",97.1
2028-12-14 00:00:00,18.95150847070562,565761.0571650406,97.75613995284282,0.05786223061333703,64.0672006077121,45.385151507761435,-117.92995416819042,"JArray<double>[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",97.1
2029-01-13 00:00:00,21.769871887997045,565074.2388856169,97.75624936606472,0.051657384146316786,94.07957460071,136.45219712022856,-113.18568478130442,"JArray<double>[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]",96.4
2029-02-12 00:00:00,22.520233273567477,564455.4251564369,97.75640626826252,0.11638562892335401,124.10196322661294,104.03526615719561,37.44620536046867,"JArray<double>[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",94.9
2029-03-14 00:00:00,19.873116530423488,563832.3086947016,97.75654238660617,0.09961488476877155,154.13430092574026,63.288545508778704,-141.50127358709148,"JArray<double>[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",92.7
